time,hmd rotation
14:49:58:022,-0.02453613
14:49:58:030,-0.02502441
14:49:58:038,-0.02584839
14:49:58:048,-0.02590942
14:49:58:056,-0.02609253
14:49:58:065,-0.02630615
14:49:58:073,-0.02444458
14:49:58:082,-0.02319336
14:49:58:090,-0.02209473
14:49:58:097,-0.02163696
14:49:58:106,-0.01953125
14:49:58:115,-0.02093506
14:49:58:123,-0.02075195
14:49:58:131,-0.02062988
14:49:58:139,-0.0194397
14:49:58:147,-0.0194397
14:49:58:156,-0.01797485
14:49:58:167,-0.01837158
14:49:58:177,-0.01919556
14:49:58:186,-0.01931763
14:49:58:193,-0.02093506
14:49:58:203,-0.0213623
14:49:58:211,-0.02255249
